Timestamps,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6
153.96678966789668,0.007821796907012707,0.0029901456949727547,-0.005935563628293036,-0.0022331101344427364,-0.005935563628293092,-0.002233110134442776
154.0590405904059,0.007759902710953335,0.0029533273577502,-0.00592735928027615,-0.0022427462894654944,-0.005927359280276205,-0.002242746289465534
154.15129151291512,0.007757810225806094,0.002974096316149314,-0.005859750762778442,-0.0021949691328684543,-0.0058597507627785,-0.002194969132868495
154.24354243542436,0.007691628646207842,0.00293297759717421,-0.005856627648849051,-0.00220925318276294,-0.005856627648849107,-0.0022092531827629797
154.33579335793357,0.0076289878471001195,0.002895186248502906,-0.00585035869419381,-0.0022203828239237998,-0.0058503586941938655,-0.0022203828239238397
154.4280442804428,0.007518004932415988,0.0028106872264763777,-0.005892825294108581,-0.002278392425457968,-0.0058928252941086385,-0.0022783924254580093
154.52029520295204,0.007495376443699897,0.0028112991703033263,-0.005847329280499458,-0.002251462572214409,-0.005847329280499515,-0.00225146257221445
154.61254612546125,0.007452314724137451,0.0027921121065875784,-0.005822656563503465,-0.0022445023658190662,-0.005822656563503522,-0.002244502365819107
154.7047970479705,0.007568396645830267,0.0029262958957294066,-0.005639228409883514,-0.0020843409837839346,-0.005639228409883569,-0.0020843409837839745
154.7970479704797,0.007298418661946039,0.0026880901729529807,-0.005842246396637089,-0.0022967377439694005,-0.005842246396637145,-0.00229673774396944
154.88929889298893,0.007376326895887139,0.0027852621449503184,-0.005697762327610229,-0.002173924313372529,-0.0056977623276102864,-0.00217392431337257
154.98154981549814,0.0072606549075052255,0.002695655526597131,-0.005747240473065462,-0.0022380557767702524,-0.00574724047306552,-0.002238055776770293
155.07380073800738,0.007276011889969407,0.0027323002888602938,-0.00566606937858137,-0.0021761008940874207,-0.005666069378581426,-0.00217610089408746
155.16605166051662,0.007227128087682706,0.0027068896153213183,-0.005649516452886228,-0.0021763651490607208,-0.005649516452886285,-0.0021763651490607615
155.25830258302582,0.007141633837420339,0.0026460669392881294,-0.0056699489324330225,-0.0022122037172149027,-0.005669948932433079,-0.002212203717214942
155.35055350553506,0.006983840086516579,0.002515414781367973,-0.005763053368878501,-0.0023180326332715496,-0.0057630533688785585,-0.0023180326332715904
155.44280442804427,0.007057502145251385,0.0026078535038937824,-0.005625071879962065,-0.002200930040380132,-0.005625071879962122,-0.002200930040380173
155.5350553505535,0.007004516210225489,0.0025780503812420728,-0.005614105635624972,-0.0022062271266119126,-0.0056141056356250295,-0.0022062271266119534
155.62730627306274,0.007000757027913187,0.002595606442432041,-0.00555427719911,-0.0021643212865548596,-0.005554277199110057,-0.0021643212865549008
155.71955719557195,0.006962567250063113,0.0025798472226009656,-0.0055292411764180415,-0.0021558853740605162,-0.005529241176418097,-0.0021558853740605557
155.8118081180812,0.006876413869252155,0.0025177216492839947,-0.005552527785774315,-0.0021939688201899578,-0.005552527785774371,-0.0021939688201899976
155.9040590405904,0.00689699505192488,0.002558409788148738,-0.005469436029658113,-0.0021293898916495023,-0.0054694360296581685,-0.0021293898916495417
155.99630996309963,0.006773353961759077,0.002459904922298639,-0.005530919876488355,-0.0022041536155666705,-0.00553091987648841,-0.00220415361556671
156.08856088560884,0.006785014752971511,0.00249176125919735,-0.0054574522723185226,-0.00214870407653631,-0.005457452272318579,-0.0021487040765363497
156.18081180811808,0.006776074495421085,0.0025036359882853222,-0.005404933220529881,-0.0021133823627868605,-0.005404933220529938,-0.0021133823627869012
156.27306273062732,0.006717892625084918,0.002467909811899668,-0.00540200033619116,-0.002125806038982235,-0.005402000336191216,-0.0021258060389822745
156.36531365313652,0.006683594455350151,0.0024550998123852113,-0.0053755253391110916,-0.002115456282497514,-0.005375525339111147,-0.002115456282497554
156.45756457564576,0.0066329119378806005,0.0024263740917616033,-0.005365773297593216,-0.002121163247204536,-0.005365773297593271,-0.0021211632472045755
156.54981549815497,0.006623606619182826,0.002437434100647525,-0.005314979676232682,-0.002087223737788612,-0.005314979676232739,-0.0020872237377886527
156.6420664206642,0.006588137728577849,0.002423148092059799,-0.005290682252108084,-0.0020787677590111634,-0.00529068225210814,-0.0020787677590112033
156.73431734317344,0.006515469289837916,0.002372873885911285,-0.0053039140071184,-0.002106435754102079,-0.005303914007118456,-0.002106435754102119
156.82656826568265,0.006564982144999592,0.0024403080960071558,-0.005195291107951143,-0.0020165293804826467,-0.0051952911079511995,-0.002016529380482687
156.9188191881919,0.006478878521194537,0.00237684790753387,-0.005222608342843125,-0.0020576497348287867,-0.005222608342843181,-0.002057649734828827
157.0110701107011,0.006475151023496681,0.0023927113800747486,-0.005167870132137428,-0.002019577052444269,-0.005167870132137486,-0.0020195770524443096
157.10332103321034,0.006447243163841948,0.0023851429289717353,-0.005137630002643125,-0.00200506522815896,-0.0051376300026431815,-0.0020050652281590003
157.19557195571954,0.006393306858692427,0.002352360895468774,-0.00513373309315219,-0.0020158942483323498,-0.005133733093152246,-0.00201589424833239
157.28782287822878,0.006392460937112395,0.0023706628167154647,-0.005077057649378306,-0.001975764922850526,-0.005077057649378362,-0.0019757649228505664
157.38007380073802,0.0063162834138177125,0.0023162076293721714,-0.0050960227537554656,-0.0020085166833772447,-0.005096022753755522,-0.0020085166833772846
157.47232472324723,0.006267984947570047,0.0022885255373754246,-0.005087414869725079,-0.002014617717303139,-0.005087414869725135,-0.0020146177173031793
157.56457564575646,0.00618092446802965,0.002223353001373222,-0.005117872217398582,-0.0020583299798858363,-0.005117872217398639,-0.002058329979885877
157.65682656826567,0.006247447198550915,0.002306175795293229,-0.0049950467531129,-0.001954166139122392,-0.004995046753112956,-0.0019541661391224313
157.7490774907749,0.0061053275517539115,0.0021876882755975558,-0.00508116127607723,-0.002051430307832161,-0.005081161276077288,-0.002051430307832202
157.84132841328415,0.00612734267782117,0.00222737291804586,-0.00500343588215369,-0.0019906385081196448,-0.005003435882153748,-0.001990638508119686
157.93357933579335,0.006137644720086238,0.0022556545150846084,-0.004937715710148745,-0.0019413644750416515,-0.004937715710148801,-0.0019413644750416919
158.0258302583026,0.006131727747477917,0.0022681887210732497,-0.0048885040110804075,-0.001907951112300594,-0.004888504011080464,-0.0019079511123006342
